,time,T,CA0,CA,CB,CC
0,0.0,300,1.5,1.594942080692576,0.03187276529430212,0.0
1,0.125,300,1.5,0.9616147218759503,0.5983288188673614,0.0
2,0.25,300,1.5,0.4827507234505428,0.7141993977588597,0.051041927294277034
3,0.375,300,1.5,0.4689432707782251,0.7930610481445406,0.0
4,0.5,300,1.5,0.14423257176209625,0.9928852422805248,0.3935432481493041
5,0.625,300,1.5,0.0006828034331113342,0.8214419306341131,0.28285142427695553
6,0.75,300,1.5,0.21736672082976405,0.7820761867861057,0.43996675990149525
7,0.875,300,1.5,0.09430586597066076,0.7412243128362147,0.6558273399599727
8,1.0,300,1.5,0.13185926140650034,0.7193792274365058,0.66863900979845
