,time,T,CA0,CA,CB,CC
0,0.0,300,1.0,1.06764332949465,0.23831447748639423,0.0
1,0.125,300,1.0,0.6928988134864483,0.43621178715043624,0.013151177281107727
2,0.25,300,1.0,0.3826996413312403,0.4282524155148336,0.01058801641549996
3,0.375,300,1.0,0.29593865335821146,0.70935851702491,0.25866872190327905
4,0.5,300,1.0,0.053529920127651245,0.48489311925042256,0.11268691786138116
5,0.625,300,1.0,0.0,0.5550301375528605,0.18062459465064337
6,0.75,300,1.0,0.10964833118947627,0.5605299491749539,0.3231547247551169
7,0.875,300,1.0,0.058408419389370095,0.6958526476235694,0.3839373096200196
8,1.0,300,1.0,0.09001872970815625,0.40394539215115605,0.6880167450067529
