,time,T,CA0,CA,CB,CC
0,0.0,400,1.0,0.8562208526198422,0.0698457149107336,0.0
1,0.125,400,1.0,0.42693025254842965,0.5165077733910906,0.22143641831098354
2,0.25,400,1.0,0.015432008426778915,0.5409483258621364,0.36854722357456327
3,0.375,400,1.0,0.0,0.3359332750629795,0.757716787419134
4,0.5,400,1.0,0.0,0.1853181402630924,0.7810483247705453
5,0.625,400,1.0,0.0,0.1276123872307305,0.891361886217556
6,0.75,400,1.0,0.0,0.04635572708286869,0.9833618825426859
7,0.875,400,1.0,0.0,0.0,1.0260948906049727
8,1.0,400,1.0,0.062086516627486425,0.0,0.82083274440531
