Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

4 	 76 	 1.9039e+01 	1.1715e+01 	5.8575e+00
4 	 77 	 4.1699e+01 	1.1449e+01 	5.7244e+00
4 	 78 	 1.8608e+01 	1.1341e+01 	5.6705e+00
4 	 79 	 3.1263e+01 	3.7961e+00 	1.8980e+00
5 	 80 	 7.2428e+00 	8.1474e-01 	4.0737e-01
5 	 81 	 3.1894e+00 	1.0183e-01 	5.0913e-02
5 	 82 	 3.5808e+00 	2.8422e+00 	1.4211e+00
5 	 83 	 3.2261e+00 	5.9794e+00 	2.9897e+00
5 	 84 	 6.7077e+00 	9.6979e+00 	4.8490e+00
5 	 85 	 1.2381e+01 	1.3893e+01 	6.9467e+00
5 	 86 	 3.7139e+01 	1.1440e+01 	5.7200e+00
5 	 87 	 3.6678e+01 	1.2622e+01 	6.3112e+00
5 	 88 	 1.6194e+01 	1.1507e+01 	5.7533e+00
5 	 89 	 4.4627e+01 	8.8225e+00 	4.4112e+00
5 	 90 	 8.6366e+00 	1.3041e+01 	6.5206e+00
5 	 91 	 3.0687e+01 	1.5990e+01 	7.9951e+00
5 	 92 	 4.5677e+01 	9.6305e+00 	4.8152e+00
5 	 93 	 3.9627e+01 	1.6147e+00 	8.0735e-01
5 	 94 	 2.7559e+00 	2.8671e+00 	1.4335e+00
5 	 95 	 2.9175e+00 	3.3001e+00 	1.6501e+00
5 	 96 	 3.5271e+00 	4.8647e+00 	2.4324e+00
5 	 97 	 5.3026e+00 	7.1926e+00 	3.5963e+00
5 	 98 	 1.0118e+01 	3.2813e+00 	1.6407e+00
5 	 99 	 4.6473e+00 	7.8988e-01 	3.9494e-01
6 	 100 	 1.3069e+00 	4.2285e+00 	2.1143e+00
6 	 101 	 5.1197e+00 	9.5160e+00 	4.7580e+00
6 	 102 	 1.0708e+01 	9.3586e+00 	4.6793e+00
6 	 103 	 2.2861e+01 	1.3162e+01 	6.5808e+00
6 	 104 	 1.4255e+01 	5.7904e+00 	2.8952e+00
6 	 105 	 2.7943e+01 	7.2677e+00 	3.6339e+00
6 	 106 	 1.3052e+01 	6.3023e+00 	3.1512e+00
6 	 107 	 7.7709e+00 	8.3611e+00 	4.1806e+00
6 	 108 	 1.1377e+01 	9.6205e+00 	4.8103e+00
6 	 109 	 1.7906e+01 	7.3070e+00 	3.6535e+00
6 	 110 	 1.4033e+01 	4.1988e+00 	2.0994e+00
6 	 111 	 4.4553e+00 	6.3314e+00 	3.1657e+00
6 	 112 	 6.4174e+00 	9.6018e+00 	4.8009e+00
6 	 113 	 1.6542e+01 	5.2898e+00 	2.6449e+00
6 	 114 	 9.0347e+00 	3.4415e+00 	1.7208e+00
6 	 115 	 2.7292e+00 	8.7276e+00 	4.3638e+00
6 	 116 	 1.1082e+01 	1.0765e+01 	5.3825e+00
6 	 117 	 1.9258e+01 	5.9134e+00 	2.9567e+00
6 	 118 	 1.4298e+01 	1.4081e+00 	7.0404e-01
6 	 119 	 2.9434e+00 	3.7077e+00 	1.8539e+00
7 	 120 	 3.2290e+00 	9.2123e+00 	4.6062e+00
7 	 121 	 9.4289e+00 	7.9420e+00 	3.9710e+00
7 	 122 	 2.2993e+01 	3.0487e+00 	1.5244e+00
7 	 123 	 3.0170e+00 	3.8391e+00 	1.9195e+00
7 	 124 	 3.6424e+00 	5.5775e+00 	2.7887e+00
7 	 125 	 5.6386e+00 	3.5300e+00 	1.7650e+00
7 	 126 	 5.1187e+00 	1.9293e+00 	9.6466e-01
7 	 127 	 3.5817e+00 	9.5683e+00 	4.7842e+00
